"s__acidaminiphila" "s__acnes" "s__adhaesivum" "s__adolescentis" "s__aeria" "s__aerofaciens" "s__agalactiae" "s__aggregatus" "s__agilis" "s__ahygroscopicus" "s__alaskensis" "s__albidocapillata" "s__alcaligenes" "s__alkalitolerans" "s__aminovorans" "s__amylolyticus" "s__amylovorum" "s__anaerobius" "s__andropogonis" "s__anginosus" "s__animalis" "s__aquatilis" "s__arupense" "s__arvensicola" "s__asini" "s__aureum" "s__aureus" "s__aurum" "s__autotrophicus" "s__bacteriovorus" "s__balearica" "s__barengoltzii" "s__bifida" "s__bifidum" "s__biforme" "s__biprosthecium" "s__bispora" "s__boronitolerans" "s__bowmanii" "s__brevis" "s__bryantii" "s__bryophila" "s__C21_c20" "s__caccae" "s__caeni" "s__campisalis" "s__canimorsus" "s__cateniformis" "s__catus" "s__cecorum" "s__celatum" "s__celer" "s__cellulosum" "s__chitinolyticus" "s__chondroitinus" "s__cinerea" "s__citronellolis" "s__clausii" "s__coagulans" "s__coleohominis" "s__copri" "s__cosmopolitanus" "s__cryaerophilus" "s__cryoconitis" "s__curvus" "s__delafieldii" "s__delbrueckii" "s__dentocariosa" "s__diminuta" "s__dispar" "s__dispersa" "s__distasonis" "s__doebereinerae" "s__dolichum" "s__durum" "s__echinoides" "s__effusa" "s__eggerthii" "s__eikelboomii" "s__elegans" "s__elkanii" "s__endodontalis" "s__endophyticus" "s__enterica" "s__epidermidis" "s__equi" "s__equorum" "s__europaeus" "s__exhalans" "s__faecis" "s__faecium" "s__fascians" "s__firmus" "s__fischeri" "s__flavefaciens" "s__flexus" "s__formigenes" "s__fragi" "s__fragilis" "s__fulvum" "s__fusca" "s__gargensis" "s__garvieae" "s__gelatinosus" "s__genomosp." "s__genosp." "s__geothermalis" "s__gibsonii" "s__ginsengihumi" "s__gladioli" "s__gnavus" "s__granuli" "s__granulosum" "s__gubbeenense" "s__guillouiae" "s__haemolyticus" "s__haemoperoxidus" "s__halodurans" "s__halophobica" "s__hiranonis" "s__huakuii" "s__humi" "s__hydrocarbonoclasticus" "s__hyovaginalis" "s__hypermegale" "s__ichthyoenteri" "s__indoligenes" "s__iners" "s__infantis" "s__influenzae" "s__insecticola" "s__intermedia" "s__intermedium" "s__invocatus" "s__jenensis" "s__johnsonii" "s__kashmirensis" "s__kestanbolensis" "s__komagatae" "s__kroppenstedtii" "s__kuhniae" "s__kujiense" "s__lanatus" "s__larsenii" "s__lautus" "s__leguminosarum" "s__lenta" "s__lividum" "s__luteciae" "s__luteus" "s__lwoffii" "s__macerans" "s__maitriensis" "s__marcescens" "s__marisflavi" "s__maritypicum" "s__mastitidis" "s__mazei" "s__melaninogenica" "s__melopsittaci" "s__meningoseptica" "s__mephitis" "s__mesenteroides" "s__metschnikovii" "s__mexicana" "s__michiganensis" "s__mobilis" "s__modestum" "s__moniliformis" "s__moorei" "s__morganii" "s__mucilaginosa" "s__muciniphila" "s__mucosa" "s__mucosae" "s__multivorum" "s__multocida" "s__muralis" "s__nanceiensis" "s__natatoria" "s__neonatale" "s__nigrescens" "s__nitroreducens" "s__noxia" "s__obscurus" "s__ochracea" "s__odoratimimus" "s__organophilum" "s__otitis" "s__ovatus" "s__p-1630-c5" "s__pachnodae" "s__pallens" "s__palleronii" "s__palustris" "s__paradoxus" "s__parahaemolyticus" "s__parainfluenzae" "s__parvula" "s__pasteurianum" "s__paucivorans" "s__perfringens" "s__petroleiphilum" "s__pettenkoferi" "s__plebeius" "s__porcinus" "s__porphyrae" "s__prausnitzii" "s__producta" "s__pseudolongum" "s__psychrolactophilus" "s__psychrophilus" "s__psychrotolerans" "s__pulmonis" "s__ramosa" "s__ramosum" "s__rectus" "s__reuszeri" "s__reuteri" "s__rhizophila" "s__rhizosphaerae" "s__rhizovicinus" "s__rimae" "s__rosea" "s__ruber" "s__rugosa" "s__ruminis" "s__rumoiensis" "s__saccharolyticum" "s__salaria" "s__salsilacus" "s__SCA1145" "s__SCA1170" "s__schaedleri" "s__schindleri" "s__sciuri" "s__segnis" "s__selenatarsenatis" "s__serinedens" "s__shigelloides" "s__simulans" "s__socranskii" "s__somerae" "s__stationis" "s__stercorea" "s__stercoris" "s__stuartii" "s__stutzeri" "s__stygium" "s__subflava" "s__subterminale" "s__subterranea" "s__succinicans" "s__succinus" "s__tannerae" "s__Taxon" "s__tenuis" "s__thermodenitrificans" "s__toletana" "s__torques" "s__transvaalensis" "s__tropica" "s__umsongensis" "s__uniformis" "s__variabile" "s__venetianus" "s__veronii" "s__viridans" "s__viridescens" "s__viridiflava" "s__wittichii" "s__xenophagum" "s__yabuuchiae" "s__yanoikuyae" "s__zavarzinii" "s__zeae" "s__zeaxanthinifaciens"
"Quinapoxet.Forehead" 0 9.56414948998573 3.32192809488736 0 3.58496250072116 0 0 0 0 0 0 0 0 0 3.4594316186373 0 0 0 1 3.32192809488736 0 0 0 0 0 1.58496250072116 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 4.64385618977472 0 0 0 0 0 0 4.95419631038687 2.58496250072116 3.8073549220576 0 0 0 0 4.39231742277876 0 0 0 0 0 1 0 0 0 2.8073549220576 0 0 0 0 0 0 1.58496250072116 0 0 0 1 0 3.32192809488736 4 1 0 0 0 1 0 0 0 0 1 0 0 0 3.90689059560852 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.486835021563 0 0 0 0 0 0 0 0 0 0 0 0 0 7.35755200461808 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 4.95419631038687 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 7.21916852046216 5.4594316186373 0 0 0 0 0 0 2.58496250072116 0 4 0 0 0 0 0 3.90689059560852 0 0 0 0 0 5.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.4262647547021 1 0 0 0 0 6.84549005094437 0 0 0 0 0 0 2.32192809488736 0 6.08746284125034 0 3 0 0 0 0 0 0 0 0 0 0 1 3.32192809488736 0 0 1 0 0 0 0 0 0 0 0 0 3
"Digregorio.Forehead" 0 5.88264304936184 1 0 2.32192809488736 0 2 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 1.58496250072116 0 0 0 0 0 2 3.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3.8073549220576 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 3.58496250072116 0 1 0 0 0 0 0 0 0 0 1.58496250072116 0 6.98868468677217 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.3125993788626 0 0 0 8.27146302790437 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3.8073549220576 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 4.75488750216347 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 5.12928301694497 3 0 0 0 1 0 1 0 0 1.58496250072116 1 0 0 0 0 3.16992500144231 0 0 1 0 0 3.58496250072116 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 5.49185309632967 1 0 0 0 0 5.08746284125034 0 0 0 0 0 0 2.8073549220576 0 3.32192809488736 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 3.4594316186373 1.58496250072116 0 0 0 0 0 0
"Lassell.Forehead" 0 11.297489501161 0 0 5.12928301694497 1.58496250072116 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 4.70043971814109 0 0 0 0 0 0 6.16992500144231 0 6.91886323727459 0 1 0 0 3.4594316186373 2.58496250072116 0 0 0 0 0 0 0 0 2.8073549220576 0 1 0 0 0 0 0 0 0 0 0 0 2.32192809488736 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 13.7350270798026 0 1 0 0 0 0 0 0 0 0 0 0 0 4.4594316186373 0 0 0 0 0 0 0 0 5.85798099512757 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 7.13955135239879 1 0 0 0 0 0 2.8073549220576 0 0 4.08746284125034 0 2 0 0 0 0 0 3.16992500144231 0 0 4.16992500144231 0 0 1 0 9.75822321472672 5.4262647547021 0 0 0 4.52356195605701 0 0 0 0 0 0 0 0 0 0 0 0 0 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.59991284218713 1 5.52356195605701 0 0 0 4.24792751344359 1 0 0 0 0 0 4.24792751344359 0 6.65821148275179 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0
"Balcom.Forehead" 0 9.82177398197057 0 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 0 0 1 1 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1.58496250072116 0 0 0 0 1.58496250072116 0 1.58496250072116 6.12928301694497 7.37503943134692 0 4 0 2 4.24792751344359 1.58496250072116 1 0 0 0 0 0 0 0 2 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 3.4594316186373 1 0 1.58496250072116 0 0 1.58496250072116 0 0 0 0 0 0 2.58496250072116 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 13.7197096693902 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 6.10852445677817 0 0 0 0 0 0 0 0 0 0 0 0 5.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 1 7.45121111183233 3.4594316186373 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 1 0 0 0 0 0 0 0 0 0 0 0 0 0 7.05528243550119 2 0 0 0 0 5.4594316186373 0 0 0 0 0 0 4.16992500144231 3.70043971814109 3 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 1.58496250072116 0 0 5.78135971352466 0 0 4.24792751344359 0 0 3.4594316186373 0 0 0 3.32192809488736
"Witch.Forehead" 0 1.58496250072116 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 4 0 0 0 0 4.75488750216347 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8986013874039 0 3 0 0 0 0 0 0 0 0 0 0 0 5.90689059560852 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 4.52356195605701 3 0 0 1 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 3 0 6.37503943134692 5 0 0 0 1 0 0 0 0 0 3.90689059560852 0 0 0 0 0 0 0 0 0 0 4.75488750216347 4.52356195605701 0 0 0 0 0 0 0 0 0 0 0 0 0 6.04439411935845 0 3.90689059560852 0 0 0 3.16992500144231 0 0 0 0 0 0 4.64385618977472 0 6.08746284125034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ronald.Forehead" 0 5.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.58496250072116 0 0 0 0 0 3.8073549220576 5.39231742277876 5.93073733756289 0 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 0 13.9260179563565 0 1 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 4.08746284125034 0 0 0 0 0 0 0 1 0 0 0 0 0 3.58496250072116 0 0 0 0 0 0 4.64385618977472 0 0 0 4.75488750216347 3.70043971814109 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.85798099512757 0 5.12928301694497 5.24792751344359 0 0 0 0 0 0 0 0 1 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2 0 0 6.95419631038687 1 0 0 0 0 7.70043971814109 0 0 0 0 0 0 4.4594316186373 1.58496250072116 4.24792751344359 0 2.32192809488736 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3.90689059560852 0 0 0 0 0 0
"Eisenhower.Forehead" 0 7.32192809488736 0 0 0 0 5.90689059560852 2.8073549220576 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 5.4262647547021 0 6.16992500144231 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 1 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 14.4404150104652 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 5.28540221886225 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 3.90689059560852 0 0 0 0 0 0 2.32192809488736 0 0 0 1 0 0 0 0 0 0 0 6.71424551766612 5.20945336562895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.92481250360578 0 0 0 0 0 5.58496250072116 0 0 0 0 0 0 3.70043971814109 0 5 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3.32192809488736
"Noel.Forehead" 0 10.8703647195834 2.32192809488736 0 2 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.83289001416474 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3.70043971814109 1.58496250072116 3.16992500144231 0 0 0 0 1 0 0 0 0 0 0 2 0 0 6.24792751344359 0 2.8073549220576 0 0 0 0 1.58496250072116 0 0 0 3.32192809488736 0 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 3.90689059560852 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 12.3459595964041 0 0 0 0 0 0 0 0 0 0 0 0 0 3.90689059560852 1 0 0 0 0 0 0 0 4.08746284125034 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 4.85798099512757 0 0 0 2 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 1 0 0 2.58496250072116 0 0 1 1 6.08746284125034 4.16992500144231 0 0 0 1.58496250072116 1 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 5.4262647547021 0 0 0 0 0 5.52356195605701 0 0 0 0 0 1.58496250072116 1.58496250072116 2 2.32192809488736 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 3.70043971814109 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0
"Purchade.Forehead" 0 8.29462074889163 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 2.58496250072116 0 0 0 3 0 3.32192809488736 0 0 0 2 2.8073549220576 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 1 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 11.8447057644119 0 0 0 7.18982455888002 0 0 0 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 1 0 0 0 0 0 0 0 0 1 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 1 2 0 4.39231742277876 2 0 4 0 0 0 0 0 0 2.8073549220576 0 0 0 2.58496250072116 0 0 0 0 0 0 0 1 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 5.28540221886225 0 1 0 0 0 6.56985560833095 0 0 0 0 0 0 1 0 3.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1.58496250072116 0 2.32192809488736 0 0 0 0
"Slades.Forehead" 0 10.007027266894 0 2.32192809488736 3.16992500144231 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 3.16992500144231 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4.32192809488736 2.8073549220576 3.90689059560852 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 3.8073549220576 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 1.58496250072116 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.1739893741665 0 3 0 0 0 0 0 0 0 0 0 1 0 2.8073549220576 0 0 0 0 0 0 0 0 4.39231742277876 0 0 0 0 0 0 0 0 0 0 0 0 5.4594316186373 0 0 0 2 0 0 1.58496250072116 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 4.90689059560852 4.90689059560852 0 1.58496250072116 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 6.49185309632967 0 0 0 0 0 5 0 0 0 0 0 2 0 0 4.58496250072116 0 1.58496250072116 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
"Burne.Forehead" 0 6.98868468677217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.6697708885255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.32192809488736 1.58496250072116 0 0 0 0 0 0 0 0 3 2.32192809488736 0 0 0 0 1 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.55458885167764 0 1 0 0 0 2.58496250072116 0 0 0 0 0 0 2.32192809488736 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Bows.Forehead" 0 11.2070143201775 2.32192809488736 2.58496250072116 0 0 0 0 0 0 0 0 0 1 0 1 0 2 1.58496250072116 3.58496250072116 0 0 0 0 0 0 5.90689059560852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 2.58496250072116 0 0 0 0 0 0 3 0 4.39231742277876 0 1 0 0 3.16992500144231 0 0 0 0 0 0 0 0 2 8.51569983828404 0 3.16992500144231 0 0 1 0 2 0 0 0 4.32192809488736 0 6.76818432477693 0 0 0 0 0 1 0 2.32192809488736 0 0 0 0 2 0 2.8073549220576 0 0 2 0 0 0 0 0 0 0 0 0 0 0 5.70043971814109 0 4.08746284125034 0 2.58496250072116 0 0 0 12.9006781587434 0 1 0 1.58496250072116 0 0 0 0 0 0 0 2 0 0 0 0 0 2.8073549220576 0 0 0 0 6.10852445677817 0 0 0 4.85798099512757 0 0 3.16992500144231 0 0 0 0 0 3.16992500144231 0 2 0 4.24792751344359 0 0 1 0 0 1 0 0 0 1.58496250072116 0 0 0 1 0 0 3.32192809488736 0 1.58496250072116 0 0 5.08746284125034 4.4594316186373 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 2 0 0 0 0 0 5.39231742277876 2.58496250072116 0 0 0 0 0 0 0 1 0 0 0 1 0 5.90689059560852 2 3 0 0 0 8.76487159073609 0 0 0 0 0 0 7.32192809488736 0 4.75488750216347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1.58496250072116 0 0 3.32192809488736 2 0 2 0 0 0 0
"Brae.Forehead" 0 9.82813648419411 2 0 0 0 0 0 0 0 0 0 0 0 5.20945336562895 0 0 0 0 0 0 0 0 0 0 2 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1.58496250072116 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3.4594316186373 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.90689059560852 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 13.0024634388925 0 1.58496250072116 0 3.90689059560852 0 0 0 0 0 0 0 0 0 9.38801728534514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 5.83289001416474 0 0 0 0 0 0 0 0 5.20945336562895 0 0 0 2.32192809488736 0 0 0 0 0 0 0 1 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 6.8703647195834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.95419631038687 0 0 0 0 0 4.24792751344359 0 0 0 0 0 0 3.58496250072116 2.32192809488736 2 0 8.4262647547021 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 6.4757334309664
"Claudett.Forehead" 0 11.0161118382205 0 0 3.4594316186373 0 0 1.58496250072116 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 3.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 2.58496250072116 0 0 0 0 0 0 4.32192809488736 0 2.8073549220576 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.70043971814109 0 0 0 0 0 0 0 13.9897492754621 0 0 0 10.5961897561444 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 5.55458885167764 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 1 0 0 0 0 0 0 0 5.20945336562895 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.19967234483636 0 3.16992500144231 0 0 0 1 0 0 0 0 0 0 3 3.70043971814109 4.95419631038687 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0
"Milne.Forehead" 0 7.98299357469431 0 0 2 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.9406806484241 0 0 0 11.047123912114 0 0 0 0 0 0 0 0 0 3.4594316186373 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2.32192809488736 0 0 1.58496250072116 0 2.32192809488736 0 4.24792751344359 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3.90689059560852 1 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 6.3037807481771 1 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 5.55458885167764 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 2.58496250072116 3.32192809488736 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0
"Barefoot.Forehead" 0 6.56985560833095 0 0 0 0 0 2 0 0 0 0 0 0 1.58496250072116 0 0 0 1.58496250072116 0 0 0 0 0 0 0 3.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 3.90689059560852 1.58496250072116 0 0 0 0 0 4.39231742277876 2.32192809488736 5.64385618977472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 14.5871328935562 0 2 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 6.24792751344359 0 0 0 0 0 0 0 0 0 0 4.39231742277876 0 5.75488750216347 0 0 0 0 0 0 3.90689059560852 0 0 2 0 0 1 0 0 0 0 1 0 0 3 0 0 3.58496250072116 0 6.94251450533924 6.8073549220576 0 2.32192809488736 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 7.56224242422107 0 3.90689059560852 0 0 0 2 0 0 0 0 0 0 5.32192809488736 2.8073549220576 6.8703647195834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0
