"X100259" "X100267" "X100274" "X100275" "X100277" "X100293" "X100317" "X100322" "X100341" "X100361" "X100395" "X100401" "X100476" "X100491" "X100510" "X100512" "X100513" "X100515" "X100516" "X100537" "X100547" "X100556" "X100563" "X100601" "X100636" "X100704" "X100716" "X100749" "X100750" "X100759" "X100778" "X100815" "X100821" "X100829" "X100831" "X100848" "X100852" "X100855" "X100887" "X100889" "X102002" "X102017" "X102026" "X102027" "X102028" "X102029" "X102030" "X102038" "X102039" "X102045" "X102046" "X102047" "X102055" "X102075" "X102083" "X102092" "X102098" "X102099" "X102105" "X102106" "X102117" "X102155" "X102158" "X102173" "X102174" "X102177" "X102184" "X102185" "X102186" "X102188" "X102191" "X102196" "X102206" "X102207" "X102221" "X102235" "X102239" "X102248" "X102257" "X102258" "X102259" "X102260" "X102261" "X102265" "X102267" "X102281" "X102282" "X102288" "X102289" "X102294" "X102295" "X102298" "X102300" "X102301" "X102304" "X102305" "X102311" "X102325" "X102334" "X102337" "X102338" "X102348" "X102349" "X102350" "X102355" "X102360" "X102370" "X102371" "X102373" "X102375" "X102377" "X102384" "X102385" "X102390" "X102396" "X102397" "X102404" "X102417" "X102418" "X102427" "X102429" "X102430" "X102442" "X102444" "X102445" "X102452" "X102453" "X102460" "X102465" "X102466" "X102469" "X102470" "X102471" "X102489" "X102491" "X102494" "X102495" "X102503" "X200068" "X200069" "X200079" "X200106" "X200108" "X200129" "X200131" "X200132" "X200133" "X200134" "X200136" "X200138" "X200140" "X200142" "X200143" "X200144" "X200147" "X200148" "X200149" "X200154" "X200156" "X200157" "X200174" "X200175" "X200178" "X200179" "X200184" "X200185" "X200192" "X200195" "X200196" "X200199" "X200200" "X200238" "X200241" "X200242" "X200244" "X200246" "X200248" "X200249" "X200286" "X200287" "X200288" "X200291" "X200292" "X200293" "X200294" "X200295" "X200298" "X200299" "X200300" "X200301" "X200302" "X200303" "X200304" "X200305" "X200306" "X200307" "X200309" "X200310" "X200311" "X200312" "X200314" "X200315" "X200316" "X200321" "X200322" "X200323" "X200324" "X200325" "X200326" "X200327" "X200328" "X200329" "X200330" "X200331" "X200332" "X200347" "X200348" "X200349" "X200350" "X200363" "X200364" "X200365" "X200366" "X200367" "X200369" "X200370" "X200371" "X200377" "X200378" "X200379" "X200381" "X200382" "X200383" "X200385" "X200386" "X200387" "X200388" "X200390" "X200392" "X200393" "X200421" "X200422" "X200425" "X200430" "X200434" "X200435" "X200442" "X202019" "X400554" "X400556" "X400558" "X400560" "X400562" "X400628"
"Streptococcus_dysgalactiae" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2.58496250072116 0 0 0 0 1 0 0 0 0 0 0 0 3.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2.32192809488736 1 0 0 0 0 0 0 0 0 0 0 0 0
"Streptococcus_equinus" 2 0 5.4262647547021 0 3.4594316186373 3.70043971814109 2.8073549220576 0 5.64385618977472 0 1 6.4757334309664 8.75488750216347 1 5.8073549220576 8.2336196767597 0 6.49185309632967 3.90689059560852 5.24792751344359 0 3.32192809488736 1 0 3.4594316186373 1 2.8073549220576 4.52356195605701 7.88874324889826 2 2 0 0 11.7980667203631 2 1 10.6943578872215 1 0 1.58496250072116 10.8818787076004 2.32192809488736 3.16992500144231 2 1 7 3.8073549220576 4.39231742277876 11.1848753429083 0 1 10.8872206154684 0 0 10.7870863245516 5.20945336562895 2 2.58496250072116 2.32192809488736 12.2167458581953 0 7.61470984411521 12.5335730813898 0 11.6425030287805 6.68650052718322 0 1 1 0 3.70043971814109 0 8.13955135239879 11.6921795763125 0 0 1 1 3.90689059560852 0 7.51569983828404 0 2.58496250072116 2.58496250072116 1 0 5.4594316186373 4 7.876516946565 3.90689059560852 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1.58496250072116 2.8073549220576 0 1 0 0 1 1 10.7090838125503 8.33985000288462 0 10.5603328342124 3.4594316186373 0 4.08746284125034 4.32192809488736 1.58496250072116 9.02513956227851 4.95419631038687 11.5693809595223 0 3.16992500144231 1 7.08746284125034 1 2.32192809488736 1.58496250072116 0 0 0 4.24792751344359 5.8073549220576 1.58496250072116 6.82017896241519 1.58496250072116 5.52356195605701 1 2 10.0251395622785 0 7.91886323727459 0 0 1.58496250072116 6.97727992349992 7.17990909001493 4.39231742277876 0 1.58496250072116 3 5.24792751344359 6.89481776330794 0 0 5.04439411935845 5.20945336562895 2 4 1 1.58496250072116 0 1.58496250072116 8.07146236255662 0 0 1 0 0 1 2.32192809488736 1 0 0 2.8073549220576 4.52356195605701 0 1 0 0 9.34207466799914 2 0 0 0 0 0 9.22158712126481 1 0 3.70043971814109 2.58496250072116 0 3.4594316186373 0 1 0 0 3.58496250072116 0 5.75488750216347 5.61470984411521 8.5352753766208 5.24792751344359 0 3.4594316186373 5.04439411935845 5.28540221886225 2.58496250072116 3.8073549220576 0 9.28771237954945 0 5.6724253419715 0 1 0 2.32192809488736 0 0 2 0 1 2 0 0 0 4.52356195605701 5 0 1 0 3 0 0 0 0 6.08746284125034 7.52356195605701 2 8.78463484555752 0 4.90689059560852 1.58496250072116 1 0 1.58496250072116 0 5.58496250072116 1 5.52356195605701
"Streptococcus_gallinaceus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Streptococcus_gordonii" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 1 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 3.16992500144231 0 0 0 0 0 1 3.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4.32192809488736 0 0 0 0 0 0 1.58496250072116 0 1 1 0 3.70043971814109 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 2.58496250072116 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.58496250072116 0 2 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1.58496250072116 0 0 1.58496250072116 0 0 0 0 0 3.16992500144231 0 0 0 0 0 0 3 3.70043971814109 0 0 0 0 0 0 1.58496250072116 0 2 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 0 0 0 1 1.58496250072116 0 1.58496250072116 0 0 0 2.58496250072116 0 0 0 0 2 0 0 0 0 0 0 1 0 0 1 0 0 0 1 3.16992500144231 0 0 0 0 1.58496250072116 0 0 0 0 0 0
"Streptococcus_infantis" 1.58496250072116 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Streptococcus_intermedius" 1.58496250072116 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 1 0 0 1.58496250072116 0 0 0 0 0 0 0 1 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 1 0 0
"Streptococcus_macedonicus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Streptococcus_mitis" 3.58496250072116 2.32192809488736 1 0 0 1 0 1 1 0 0 0 2 0 0 1 2 0 1 2.32192809488736 0 1 1 3.90689059560852 3.16992500144231 3.8073549220576 4.32192809488736 0 4.85798099512757 5.88264304936184 0 0 1 2.8073549220576 5.16992500144231 0 6.64385618977472 1 3.16992500144231 2 0 3.58496250072116 0 0 0 2.32192809488736 6.55458885167764 0 1 1.58496250072116 1 1.58496250072116 0 1 1 0 1.58496250072116 6.98868468677217 6.24792751344359 1 1.58496250072116 0 2 1 2.8073549220576 0 0 1.58496250072116 0 0 2.8073549220576 1.58496250072116 2.32192809488736 1 0 0 0 0 0 0 0 2 3.58496250072116 3.16992500144231 5.08746284125034 0 3.70043971814109 2 4.8073549220576 1 4 3 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 2 0 4.08746284125034 0 1 0 1 6.14974711950468 0 0 0 0 0 0 1.58496250072116 2 2 0 1 0 0 0 0 0 0 0 4.4594316186373 0 8.90388184573618 0 2 0 0 0 1 1 0 2 2.32192809488736 1 0 0 0 2 0 4.85798099512757 0 0 0 0 0 0 5.78135971352466 0 0 0 6.4262647547021 5.49185309632967 0 0 2.58496250072116 2 5.16992500144231 0 1.58496250072116 5.4594316186373 0 0 0 1.58496250072116 3 0 0 0 1 1 1 3.32192809488736 0 1 0 3.16992500144231 5.12928301694497 7.99435343685886 0 0 0 0 4.75488750216347 2.32192809488736 0 0 0 4.39231742277876 0 0 0 2 2.58496250072116 2 0 1 1.58496250072116 3.32192809488736 5.55458885167764 0 0 1 0 6.18982455888002 0 0 0 1 1 0 1.58496250072116 0 1 0 1.58496250072116 1.58496250072116 1.58496250072116 0 5.08746284125034 3.70043971814109 0 3.4594316186373 1.58496250072116 0 1 0 0 0 1 0 1 0 1 0 0
"Streptococcus_mutans" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Streptococcus_oralis" 2 3.32192809488736 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1.58496250072116 1 2.32192809488736 1.58496250072116 1.58496250072116 2 5.55458885167764 0 2 1 2 5.24792751344359 0 4.8073549220576 0 0 0 1.58496250072116 3 0 1 0 3.8073549220576 3.70043971814109 0 1 2 0 0 0 0 1 0 2 4.75488750216347 4.39231742277876 0 0 0 0 0 1 0 1.58496250072116 0 0 0 4.64385618977472 0 0 0 0 0 0 0 1.58496250072116 3.4594316186373 0 1 4.4594316186373 1 2 1 1 1 6.33985000288462 0 1.58496250072116 3.58496250072116 1.58496250072116 0 0 4.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 3.90689059560852 0 0 0 2 1 0 0 0 0 2.8073549220576 1.58496250072116 0 0 0 0 0 0 0 0 1 0 0 0 0 1.58496250072116 0 0 0 1 2.8073549220576 0 4.16992500144231 0 0 0 0 0 0 0 0 2.58496250072116 1 1 0 2.8073549220576 0 0 0 3.4594316186373 1.58496250072116 0 0 0 0 0 2 1 0 0 6.28540221886225 6.82017896241519 0 0 2.58496250072116 2 3.58496250072116 1.58496250072116 1 1.58496250072116 0 0 1 5.16992500144231 3.4594316186373 2.32192809488736 0 0 0 0 0 2.58496250072116 0 0 0 2.32192809488736 2 6.18982455888002 0 1 0 0 2.32192809488736 0 0 1.58496250072116 0 1 2 0 0 1 0 1 0 2.32192809488736 0 2 3 3.8073549220576 0 0 0 5.61470984411521 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 2.58496250072116 0 2.32192809488736 4.64385618977472 2 0 0 0 0 0 0 0 0 0 0 0
"Streptococcus_parasanguinis" 3 0 1 0 0 0 0 0 3.58496250072116 0 0 1 2 0 2 3.4594316186373 2.32192809488736 1 2 0 0 2 2.8073549220576 0 1 0 2 1.58496250072116 0 2.58496250072116 1.58496250072116 2.32192809488736 0 4 3.58496250072116 0 5.52356195605701 1.58496250072116 1 0 3 6.28540221886225 1.58496250072116 3.8073549220576 0 3.32192809488736 2.8073549220576 0 1 3.32192809488736 1 1.58496250072116 0 0 1.58496250072116 1.58496250072116 5.32192809488736 2.32192809488736 6.65821148275179 3.16992500144231 1.58496250072116 1 3.16992500144231 0 1.58496250072116 6.4093909361377 0 1 1.58496250072116 1 3 1.58496250072116 0 0 1.58496250072116 0 0 1.58496250072116 3 5.12928301694497 1 2 5.04439411935845 1.58496250072116 6.02236781302845 0 4.24792751344359 3.16992500144231 7.68650052718322 0 0 1 0 1.58496250072116 0 5.35755200461808 0 0 0 0 0 2.58496250072116 0 1 3.4594316186373 1.58496250072116 1.58496250072116 0 0 3.8073549220576 3.16992500144231 0 3.4594316186373 2 1 6.53915881110803 1.58496250072116 1 0 3.16992500144231 0 3.32192809488736 0 1.58496250072116 0 0 0 3.4594316186373 0 1.58496250072116 0 1 0 0 0 0 1 0 0 2 0 0 1.58496250072116 0 0 1 0 2 2 3.90689059560852 1.58496250072116 1 0 1 1.58496250072116 2 0 0 1.58496250072116 1.58496250072116 1.58496250072116 0 0 0 3.16992500144231 2.32192809488736 1 0 1.58496250072116 6.06608919045777 2.58496250072116 0 0 1 3 6.02236781302845 0 0 3.16992500144231 2.32192809488736 1 1 5.61470984411521 5.70043971814109 0 0 0 0 0 1 6.20945336562895 1 3 0 5.97727992349992 1.58496250072116 5.49185309632967 0 0 3.16992500144231 0 2.32192809488736 0 1.58496250072116 0 1 0 3.90689059560852 1 1 2 0 1 0 3 2.8073549220576 4.64385618977472 1.58496250072116 4.16992500144231 0 0 1 5.49185309632967 1 0 0 1 2.32192809488736 1 0 0 2.8073549220576 0 2 2.58496250072116 2 0 3.4594316186373 0 0 3 2 4.85798099512757 1 2.58496250072116 0 0 4.85798099512757 0 0 0 0 0 0
"Streptococcus_parauberis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Streptococcus_pasteurianus" 0 1 0 0 0 3.90689059560852 0 0 0 0 0 0 9.79766152585376 0 7.3037807481771 4.75488750216347 0 0 7.65105169117893 0 0 0 0 0 0 0 0 0 4.90689059560852 1.58496250072116 0 0 4.64385618977472 1 0 0 2.58496250072116 0 1 0 6.75488750216347 0 0 0 0 3 1 0 4.90689059560852 0 1.58496250072116 0 0 0 2.58496250072116 0 0 2.32192809488736 1.58496250072116 2 0 0 1.58496250072116 3.4594316186373 1 10.2992080183873 0 0 0 0 1 1 0 2 0 0 0 0 8.56605403817109 1 0 0 1.58496250072116 1 1 1 1 0 2 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 2.8073549220576 3.32192809488736 1 3.8073549220576 0 0 0 3.32192809488736 0 0 0 2 0 0 0 4.24792751344359 0 0 3.70043971814109 0 0 11.3772105303886 0 0 1 0 1 0 0 0 1 1.58496250072116 0 0 0 1 1 0 2.58496250072116 0 0 2.32192809488736 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 2.32192809488736 0 0 3.90689059560852 1.58496250072116 0 0 6.56985560833095 0 7.74819284958946 0 0 0 0 0 1.58496250072116 1.58496250072116 0 0 0 1 0 0 0 0 0 0 0 0 3.32192809488736 3 4.08746284125034 0 0 1.58496250072116 5.8073549220576 10.3060616894283 0 3.4594316186373 2.58496250072116 2.58496250072116 7.73470962022584 0 1 1 0 0 7.3037807481771 3.58496250072116 2.8073549220576 0 0 0 9.88417051910844 0 0 0 3.16992500144231 0 2 2.32192809488736 0 0 1 0 0 0 0 1 2 4.85798099512757 2.8073549220576 0 11.5622424242211 0 0 1 0 0 0
"Streptococcus_peroris" 1 2 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1.58496250072116 0 0 1 0 1 0 4.4594316186373 0 2.58496250072116 4.64385618977472 2.32192809488736 0 0 1 3 4.90689059560852 0 6.44294349584873 0 0 2 1 3.70043971814109 0 0 1 1.58496250072116 1.58496250072116 0 1.58496250072116 1 1.58496250072116 2 0 1.58496250072116 0 0 3.70043971814109 0 7.18982455888002 1.58496250072116 0 0 0 0 0 0 0 0 0 0 3 1.58496250072116 0 0 0 0 0 0 0 2 1.58496250072116 0 1 0 4.32192809488736 0 1 0 3 0 1 2.8073549220576 0 1 0 1 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 5.28540221886225 2 0 3.4594316186373 0 0 3.4594316186373 0 4.75488750216347 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1.58496250072116 0 1 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 4.75488750216347 3.16992500144231 0 0 2.32192809488736 1 3.90689059560852 0 0 0 1.58496250072116 0 0 4 3.70043971814109 4.4594316186373 1.58496250072116 1 0 2.8073549220576 0 5.04439411935845 1.58496250072116 0 0 4.16992500144231 5.08746284125034 6.39231742277876 0 0 0 0 3.32192809488736 1 0 0 0 0 0 1 1 1 1.58496250072116 2 0 4.52356195605701 1.58496250072116 3.8073549220576 3 1.58496250072116 0 0 0 5.58496250072116 0 0 0 0 2.32192809488736 0 1 0 2 1.58496250072116 2 1 2.58496250072116 0 0 1.58496250072116 0 1 0 1 0 0 1 0 2 0 0 0 0 0 0
"Streptococcus_pneumoniae" 0 1 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 1 3.16992500144231 0 0 0 0 0 0 1 1.58496250072116 0 4.85798099512757 0 0 0 0 0 1 0 0 1 3.70043971814109 0 0 1 0 0 0 0 1.58496250072116 0 2 3.32192809488736 2.8073549220576 0 0 1 1 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2.32192809488736 1 3.8073549220576 0 0 0 2.32192809488736 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1.58496250072116 0 1 1 0 1.58496250072116 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.76818432477693 0 0 0 0 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 2 0 0 0 0 0 3.4594316186373 0 0 2 0 0 1 0 2 3.4594316186373 0 0 0 0 0 1 0 1.58496250072116 0 0 0 2 0 0 0 0 3 0 0 0 0 2.58496250072116 0 0 1 1 0 4.64385618977472 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 2.32192809488736 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Streptococcus_pseudopneumoniae" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.20945336562895 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1.58496250072116 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
